metric,metric_requested,module,method,step,score,n_real,n_synth,real_file,synth_file,error
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,rtvae,1344,0.5067014630499153,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,rtvae,1536,0.5072429977984344,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,rtvae,1728,0.5068221146588164,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,rtvae,1920,0.5456446433229004,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,rtvae,2112,0.5878128204770839,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,tvae,192,0.4947089947089947,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,tvae,384,0.47853580985482286,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,tvae,576,0.5204970422862735,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,tvae,768,0.5206324259440104,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,tvae,960,0.5295576029013191,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,tvae,1152,0.5104760728022103,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,tvae,1344,0.5105152737085816,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,tvae,1536,0.5083176699325452,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,tvae,1728,0.5162067230273752,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,tvae,1920,0.5159848648095169,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_gmm,detection_gmm,synthcity.metrics.eval_detection,tvae,2112,0.5224811005389326,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
