metric,metric_requested,module,method,step,score,n_real,n_synth,real_file,synth_file,error
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,nflow,2112,0.5909084599620588,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,pategan,192,0.7687058221726191,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,pategan,384,0.6640439972164124,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,pategan,576,0.2701920203652196,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,pategan,768,0.953100077311198,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,pategan,960,0.7784311579561782,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,pategan,1152,0.5747843211998206,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,pategan,1344,0.8235066443820958,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,pategan,1536,0.7194101404537193,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,pategan,1728,0.7742060209647298,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,pategan,1920,0.6403871322735313,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,pategan,2112,0.5831057805402013,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,rtvae,192,0.5318106192129629,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,rtvae,384,0.5566738659315535,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,rtvae,576,0.5572476389797848,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,rtvae,768,0.5711095273884293,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,rtvae,960,0.5519366040523771,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,rtvae,1152,0.5275794858225148,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,rtvae,1344,0.5392560840576444,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,rtvae,1536,0.5159562428792318,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,rtvae,1728,0.9202724476580673,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,rtvae,1920,0.5298566702224341,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,rtvae,2112,0.5179752700411203,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,tvae,192,0.5165602265211641,191,191,step_192_real.parquet,step_192_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,tvae,384,0.4674586498831201,383,383,step_384_real.parquet,step_384_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,tvae,576,0.556618374448565,575,575,step_576_real.parquet,step_576_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,tvae,768,0.537187424204708,767,767,step_768_real.parquet,step_768_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,tvae,960,0.5039903343782655,959,959,step_960_real.parquet,step_960_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,tvae,1152,0.5193652551509161,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,tvae,1344,0.5060900971607533,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,tvae,1536,0.5540529625600875,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,tvae,1728,0.565435106731694,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,tvae,1920,0.5302403339670546,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
detection_mlp,detection_mlp,synthcity.metrics.eval_detection,tvae,2112,0.49910032549940314,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
