metric,metric_requested,method,step,score,n_real,n_synth,real_file,synth_file,error
identifiability_score,identifiability_score,rtvae,960,0.3931178310740355,959,959,step_960_real.parquet,step_960_synth.parquet,
identifiability_score,identifiability_score,rtvae,1152,0.43527367506516074,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
identifiability_score,identifiability_score,rtvae,1344,0.3819806403574088,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
identifiability_score,identifiability_score,rtvae,1536,0.36156351791530944,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
identifiability_score,identifiability_score,rtvae,1728,0.16328894035900404,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
identifiability_score,identifiability_score,rtvae,1920,0.35070349140177176,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
identifiability_score,identifiability_score,rtvae,2112,0.324964471814306,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
identifiability_score,identifiability_score,tvae,192,0.4607329842931937,191,191,step_192_real.parquet,step_192_synth.parquet,
identifiability_score,identifiability_score,tvae,384,0.4621409921671018,383,383,step_384_real.parquet,step_384_synth.parquet,
identifiability_score,identifiability_score,tvae,576,0.4591304347826087,575,575,step_576_real.parquet,step_576_synth.parquet,
identifiability_score,identifiability_score,tvae,768,0.4367666232073012,767,767,step_768_real.parquet,step_768_synth.parquet,
identifiability_score,identifiability_score,tvae,960,0.4316996871741397,959,959,step_960_real.parquet,step_960_synth.parquet,
identifiability_score,identifiability_score,tvae,1152,0.43353605560382275,1151,1151,step_1152_real.parquet,step_1152_synth.parquet,
identifiability_score,identifiability_score,tvae,1344,0.4035740878629933,1343,1343,step_1344_real.parquet,step_1344_synth.parquet,
identifiability_score,identifiability_score,tvae,1536,0.38306188925081436,1535,1535,step_1536_real.parquet,step_1536_synth.parquet,
identifiability_score,identifiability_score,tvae,1728,0.37811233352634627,1727,1727,step_1728_real.parquet,step_1728_synth.parquet,
identifiability_score,identifiability_score,tvae,1920,0.39134966128191767,1919,1919,step_1920_real.parquet,step_1920_synth.parquet,
identifiability_score,identifiability_score,tvae,2112,0.33633349123638084,2111,2111,step_2112_real.parquet,step_2112_synth.parquet,
